unnamed:_0,customerid,gender,location,tenure_months,transaction_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,date,offline_spend,online_spend,month,coupon_code,discount_pct,payment_status,delivery_days,customer_rating,return_status,customer_city,discount_percent,order_priority,support_calls,membership,price_after_discount
18192,13569.0,M,Chicago,14.0,23742.0,2019-03-21,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,35.0,2.39,15.37,Not Used,0.18,3/21/2019,2000.0,2365.81,3,SAVE10,30.0, paid ,5.0,4.0,Not Returned, Chennai ,25.0,Unknown,2.0, gold ,1.7925
18193,14673.0,M,New York,9.0,23759.0,2019-03-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.5,Clicked,0.18,3/21/2019,2000.0,2365.81,3,SALE20,30.0,paid,3.0,4.0,Unknown,Chennai,15.0,Unknown,3.0,Gold,16.9915
18194,13488.0,F,California,22.0,23769.0,2019-03-21,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.5,Used,0.18,3/21/2019,2000.0,2365.81,3,NO COUPON,30.0,paid,3.0,3.175792699173994,Unknown,Mumbai,10.0,Unknown,2.0, gold ,9.351
18195,13488.0,F,California,22.0,23781.0,2019-03-21,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,1.0,2.99,6.5,Clicked,0.18,3/21/2019,2000.0,2365.81,3,NEWUSER,30.0,,3.0,3.0,Unknown,Mumbai,20.0,High,3.0, gold ,2.3920000000000003
18196,13488.0,F,California,22.0,23781.0,2019-03-21,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,1.0,7.99,6.5,Clicked,0.18,3/21/2019,2000.0,2365.81,3,SALE20,30.0,pending,7.0,4.0,Unknown,Chennai,25.0,Unknown,3.0, gold ,5.9925
18197,15002.0,M,Chicago,41.0,23791.0,2019-03-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,15.37,Not Used,0.18,3/21/2019,2000.0,2365.81,3,NO COUPON,30.0,,7.0,4.0, returned ,Unknown,5.0, high ,2.0, gold ,18.990499999999997
18198,15002.0,M,Chicago,41.0,23791.0,2019-03-21,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,3.0,7.19,15.37,Used,0.18,3/21/2019,2000.0,2365.81,3,NEWUSER,30.0,failed,3.0,5.0,Unknown,Unknown,20.0, high ,1.0,Platinum,5.752000000000001
18199,15002.0,M,Chicago,41.0,23791.0,2019-03-21,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,2.0,10.39,15.37,Used,0.18,3/21/2019,2000.0,2365.81,3,SAVE10,30.0,pending,2.0,2.0, returned ,Unknown,15.0, high ,2.0,Unknown,8.8315
18200,15061.0,M,California,7.0,23879.0,2019-03-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,20.0,Used,0.18,3/22/2019,2000.0,2523.41,3,NEWUSER,30.0,paid,1.0,2.0,Unknown,Chennai,5.0, high ,2.0,Silver,23.740499999999997
18201,15965.0,F,Chicago,26.0,23804.0,2019-03-22,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,32.0,2.99,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,SALE20,30.0,paid,3.0,4.0, returned ,Chennai,15.0, high ,2.0,Silver,2.5415
18202,15965.0,F,Chicago,26.0,23804.0,2019-03-22,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,32.0,2.99,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,NO COUPON,30.0,pending,3.0,4.0,Unknown,Unknown,25.0, high ,2.0,Gold,2.2425
18203,15965.0,F,Chicago,26.0,23815.0,2019-03-22,GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Drinkware,1.0,10.39,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,NO COUPON,30.0,failed,3.0,4.0,Unknown,Unknown,5.0, high ,2.0,Platinum,9.8705
18204,15965.0,F,Chicago,26.0,23815.0,2019-03-22,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,SAVE10,30.0,,3.0,4.0,Returned,Mumbai,15.0,Medium,3.0,Platinum,8.8315
18205,15024.0,F,New York,9.0,23830.0,2019-03-22,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,30.0,6.39,15.72,Used,0.18,3/22/2019,2000.0,2523.41,3,SAVE10,30.0,,3.0,4.0,Unknown,Unknown,15.0,Unknown,3.0, gold ,5.4315
18206,15024.0,F,New York,9.0,23833.0,2019-03-22,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,45.0,8.99,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,NO COUPON,30.0,,3.0,1.0,Unknown,Unknown,20.0, high ,2.0, gold ,7.192
18207,15024.0,F,New York,9.0,23836.0,2019-03-22,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,15.0,2.99,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,SAVE10,30.0,pending,7.0,3.0,Unknown,Delhi,25.0,Low,0.0,Platinum,2.2425
18208,15024.0,F,New York,9.0,23836.0,2019-03-22,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,39.0,1.99,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,NO COUPON,30.0,pending,7.0,2.0,Returned,Mumbai,15.0,Unknown,2.0,Unknown,1.6915
18209,15024.0,F,New York,9.0,23837.0,2019-03-22,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,20.0,2.99,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,SAVE10,30.0,paid,7.0,5.0,Unknown,Mumbai,10.0,Unknown,4.0, gold ,2.6910000000000003
18210,15024.0,F,New York,9.0,23837.0,2019-03-22,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,50.0,1.99,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,NEWUSER,30.0,,3.0,5.0,Returned,Mumbai,5.0, high ,2.0,Unknown,1.8904999999999998
18211,17675.0,F,New York,17.0,23839.0,2019-03-22,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,15.0,2.99,6.5,Not Used,0.18,3/22/2019,2000.0,2523.41,3,NO_COUPON,30.0, paid ,5.0,3.0,Unknown,Unknown,25.0,Unknown,2.0,Gold,2.2425
18212,17675.0,F,New York,17.0,23839.0,2019-03-22,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,22.0,1.99,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,NO COUPON,30.0,,5.0,3.175792699173994,Unknown,Mumbai,25.0,Unknown,2.0,Gold,1.4925
18213,16086.0,F,New York,47.0,23877.0,2019-03-22,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1.0,7.19,6.5,Not Used,0.18,3/22/2019,2000.0,2523.41,3,SAVE10,30.0,failed,3.0,4.0,Unknown,Unknown,20.0,Unknown,2.0,Gold,5.752000000000001
18214,17757.0,F,New York,45.0,22779.0,2019-03-14,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,19.99,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,SALE20,30.0,paid,3.0,2.0,Unknown,Chennai,25.0,Unknown,0.0,Unknown,14.9925
18215,13089.0,F,New Jersey,25.0,22852.0,2019-03-14,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1.0,8.99,6.5,Clicked,0.18,3/14/2019,2000.0,1141.27,3,NO COUPON,30.0, paid ,7.0,3.175792699173994,Not Returned,Unknown,10.0,High,2.0,Unknown,8.091000000000001
18216,13089.0,F,New Jersey,25.0,22852.0,2019-03-14,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,1.0,1.99,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,UNKNOWN,30.0,failed,7.0,3.0,Unknown,Unknown,5.0,High,3.0,Unknown,1.8904999999999998
18217,16550.0,F,New York,34.0,22800.0,2019-03-14,GGOEGDHG014499,Google Infuser-Top Water Bottle,Drinkware,1.0,9.99,6.5,Clicked,0.18,3/14/2019,2000.0,1141.27,3,NO_COUPON,30.0,,3.0,4.0, returned ,Unknown,15.0,Unknown,2.0,Silver,8.4915
18218,16550.0,F,New York,34.0,22803.0,2019-03-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,15.0,19.99,18.59,Not Used,0.18,3/14/2019,2000.0,1141.27,3,SAVE10,30.0, paid ,2.0,4.0,Returned,Unknown,15.0,Low,0.0, gold ,16.9915
18219,16550.0,F,New York,34.0,22806.0,2019-03-14,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,2.0,2.39,6.5,Clicked,0.18,3/14/2019,2000.0,1141.27,3,NO_COUPON,30.0,,5.0,3.175792699173994,Returned,Delhi,10.0,Unknown,2.0,Unknown,2.1510000000000002
18220,16550.0,F,New York,34.0,22806.0,2019-03-14,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,2.0,2.39,6.5,Clicked,0.18,3/14/2019,2000.0,1141.27,3,UNKNOWN,30.0,,3.0,4.0, returned ,Unknown,5.0,Low,0.0,Silver,2.2705
18221,16658.0,F,Chicago,40.0,22785.0,2019-03-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,NEWUSER,30.0,paid,3.0,4.0,Returned,Unknown,15.0,Unknown,1.0,Silver,21.2415
18222,17068.0,F,Washington DC,31.0,22827.0,2019-03-14,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,1.0,15.99,6.5,Clicked,0.18,3/14/2019,2000.0,1141.27,3,NO_COUPON,30.0, paid ,2.0,3.175792699173994,Not Returned,Unknown,15.0,Medium,2.0,Silver,13.5915
18223,17068.0,F,Washington DC,31.0,22828.0,2019-03-14,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1.0,12.99,6.5,Clicked,0.18,3/14/2019,2000.0,1141.27,3,UNKNOWN,30.0,,3.0,5.0, returned ,Unknown,15.0,High,3.0,Platinum,11.0415
18224,17068.0,F,Washington DC,31.0,22833.0,2019-03-14,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,1.0,1.59,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,NO COUPON,30.0, paid ,7.0,4.0, returned ,Mumbai,15.0,Unknown,1.0,Gold,1.3515
18225,15356.0,F,California,32.0,22882.0,2019-03-14,GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Drinkware,1.0,12.99,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,SALE20,30.0,failed,3.0,5.0,Unknown,Unknown,15.0,High,2.0,Silver,11.0415
18226,15356.0,F,California,32.0,22882.0,2019-03-14,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,13.0,2.99,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,NEWUSER,30.0,,3.0,4.0, returned ,Unknown,15.0,Low,2.0,Silver,2.5415
18227,15356.0,F,California,32.0,22882.0,2019-03-14,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,11.0,2.99,6.5,Used,0.18,3/14/2019,2000.0,1141.27,3,NEWUSER,30.0,,3.0,4.0,Unknown,Chennai,15.0,Medium,1.0,Unknown,2.5415
18228,17884.0,F,Chicago,37.0,23071.0,2019-03-17,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10.0,19.99,12.91,Used,0.18,3/17/2019,2000.0,1837.87,3,NO_COUPON,30.0,pending,3.0,2.0,Not Returned,Delhi,20.0,Unknown,2.0, gold ,15.991999999999999
18229,17884.0,F,Chicago,37.0,23074.0,2019-03-17,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,2.0,15.19,14.25,Not Used,0.18,3/17/2019,2000.0,1837.87,3,SALE20,30.0,,2.0,1.0,Unknown,Unknown,5.0,Medium,2.0,Silver,14.430499999999999
18230,17884.0,F,Chicago,37.0,23074.0,2019-03-17,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,6.0,11.19,14.25,Used,0.18,3/17/2019,2000.0,1837.87,3,NO_COUPON,30.0,,3.0,3.175792699173994,Unknown, Chennai ,15.0,High,0.0,Silver,9.5115
18231,17519.0,F,New Jersey,46.0,23098.0,2019-03-17,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,25.0,1.59,12.91,Used,0.18,3/17/2019,2000.0,1837.87,3,SALE20,30.0, paid ,3.0,3.0,Not Returned,Mumbai,15.0,Low,2.0,Unknown,1.3515
18232,17519.0,F,New Jersey,46.0,23102.0,2019-03-17,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,4.0,15.19,51.99,Clicked,0.18,3/17/2019,2000.0,1837.87,3,NEWUSER,30.0,pending,5.0,1.0,Not Returned,Unknown,20.0,Medium,0.0,Unknown,12.152000000000001
18233,17218.0,F,Chicago,31.0,23106.0,2019-03-17,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,4.0,19.99,6.5,Used,0.18,3/17/2019,2000.0,1837.87,3,NO_COUPON,30.0,,1.0,3.0,Not Returned, Chennai ,15.0,Medium,2.0,Silver,16.9915
18234,17218.0,F,Chicago,31.0,23108.0,2019-03-17,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,3.0,11.19,6.5,Clicked,0.18,3/17/2019,2000.0,1837.87,3,UNKNOWN,30.0,,3.0,3.175792699173994, returned ,Delhi,15.0,Unknown,1.0,Platinum,9.5115
18235,17218.0,F,Chicago,31.0,23112.0,2019-03-17,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,2.0,10.39,49.73,Used,0.18,3/17/2019,2000.0,1837.87,3,NO_COUPON,30.0,,3.0,5.0,Returned, Chennai ,5.0,Unknown,2.0,Unknown,9.8705
18236,17218.0,F,Chicago,31.0,23114.0,2019-03-17,GGOEGDHG014499,Google Infuser-Top Water Bottle,Drinkware,1.0,9.99,6.5,Used,0.18,3/17/2019,2000.0,1837.87,3,NEWUSER,30.0,paid,3.0,5.0,Not Returned, Chennai ,25.0,Low,0.0, gold ,7.4925
18237,17218.0,F,Chicago,31.0,23114.0,2019-03-17,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,24.99,6.5,Clicked,0.18,3/17/2019,2000.0,1837.87,3,SAVE10,30.0,,3.0,1.0, returned ,Unknown,15.0,Medium,0.0,Unknown,21.2415
18238,17218.0,F,Chicago,31.0,23116.0,2019-03-17,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,1.0,2.39,6.5,Not Used,0.18,3/17/2019,2000.0,1837.87,3,SALE20,30.0,,1.0,1.0,Not Returned,Unknown,15.0,Low,2.0,Silver,2.0315
18239,17218.0,F,Chicago,31.0,23123.0,2019-03-17,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,4.0,24.99,6.5,Not Used,0.18,3/17/2019,2000.0,1837.87,3,NO_COUPON,30.0,,3.0,1.0, returned ,Mumbai,10.0,Low,4.0,Platinum,22.491
18240,17812.0,M,Chicago,20.0,23131.0,2019-03-17,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.5,Clicked,0.18,3/17/2019,2000.0,1837.87,3,NEWUSER,30.0,,3.0,3.175792699173994,Unknown,Mumbai,25.0,High,2.0,Silver,9.7425
18241,17812.0,M,Chicago,20.0,23131.0,2019-03-17,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1.0,12.99,6.5,Used,0.18,3/17/2019,2000.0,1837.87,3,NEWUSER,30.0,,1.0,2.0,Unknown, Chennai ,25.0,Unknown,2.0,Unknown,9.7425
18242,15356.0,F,California,32.0,22887.0,2019-03-15,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,39.0,8.79,28.21,Clicked,0.18,3/15/2019,2000.0,1684.18,3,NO_COUPON,30.0,pending,3.0,5.0,Not Returned,Unknown,10.0,Unknown,3.0,Gold,7.911
18243,15356.0,F,California,32.0,22896.0,2019-03-15,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,4.0,15.19,13.38,Not Used,0.18,3/15/2019,2000.0,1684.18,3,NEWUSER,30.0,pending,7.0,2.0,Not Returned,Chennai,25.0,Unknown,1.0, gold ,11.3925
18244,15356.0,F,California,32.0,22899.0,2019-03-15,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,100.0,2.39,14.42,Clicked,0.18,3/15/2019,2000.0,1684.18,3,NO_COUPON,30.0,paid,5.0,4.0,Unknown, Chennai ,20.0, high ,3.0,Gold,1.9120000000000001
18245,17223.0,F,California,10.0,22919.0,2019-03-15,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,12.0,15.19,14.96,Not Used,0.18,3/15/2019,2000.0,1684.18,3,NEWUSER,30.0,failed,2.0,3.175792699173994,Unknown,Mumbai,25.0,Medium,3.0,Unknown,11.3925
18246,17223.0,F,California,10.0,22922.0,2019-03-15,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.5,Used,0.18,3/15/2019,2000.0,1684.18,3,SAVE10,30.0,pending,3.0,3.175792699173994,Unknown,Unknown,15.0,Unknown,4.0,Gold,16.9915
18247,17223.0,F,California,10.0,22927.0,2019-03-15,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,135.0,7.99,87.89,Clicked,0.18,3/15/2019,2000.0,1684.18,3,SALE20,30.0,,2.0,4.0,Returned,Unknown,10.0, high ,1.0,Silver,7.191000000000001
18248,17223.0,F,California,10.0,22932.0,2019-03-15,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,135.0,6.39,57.33,Clicked,0.18,3/15/2019,2000.0,1684.18,3,NO COUPON,30.0,,5.0,3.175792699173994,Unknown,Mumbai,15.0,Unknown,0.0,Platinum,5.4315
18249,16817.0,M,California,20.0,22934.0,2019-03-15,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,1.0,7.99,6.5,Not Used,0.18,3/15/2019,2000.0,1684.18,3,UNKNOWN,30.0,,1.0,3.0, returned , Chennai ,25.0,High,1.0,Unknown,5.9925
18250,13030.0,M,California,39.0,22941.0,2019-03-15,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Drinkware,1.0,24.99,6.5,Clicked,0.18,3/15/2019,2000.0,1684.18,3,NO_COUPON,30.0,failed,3.0,4.0,Not Returned,Unknown,10.0, high ,2.0,Unknown,22.491
18251,13030.0,M,California,39.0,22958.0,2019-03-15,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,10.0,2.39,6.5,Clicked,0.18,3/15/2019,2000.0,1684.18,3,SALE20,30.0, paid ,2.0,5.0, returned ,Mumbai,15.0,Low,0.0,Silver,2.0315
18252,13030.0,M,California,39.0,22958.0,2019-03-15,GGOEGDHC022999,Insulated Bottle,Drinkware,1.0,17.59,6.5,Used,0.18,3/15/2019,2000.0,1684.18,3,SALE20,30.0, paid ,2.0,5.0,Returned,Unknown,25.0,Medium,2.0,Unknown,13.192499999999999
18253,13030.0,M,California,39.0,22958.0,2019-03-15,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,1.0,15.19,6.5,Used,0.18,3/15/2019,2000.0,1684.18,3,NO_COUPON,30.0,,3.0,4.0,Unknown,Unknown,5.0,High,2.0,Unknown,14.430499999999999
18254,13030.0,M,California,39.0,22958.0,2019-03-15,GGOEGDHG014499,Google Infuser-Top Water Bottle,Drinkware,5.0,7.99,6.5,Used,0.18,3/15/2019,2000.0,1684.18,3,SALE20,30.0,,3.0,3.0,Unknown,Unknown,15.0, high ,0.0,Unknown,6.7915
18255,13030.0,M,California,39.0,22958.0,2019-03-15,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,5.0,2.39,6.5,Not Used,0.18,3/15/2019,2000.0,1684.18,3,UNKNOWN,30.0, paid ,3.0,3.175792699173994, returned ,Chennai,15.0,Unknown,1.0,Platinum,2.0315
18256,13030.0,M,California,39.0,22958.0,2019-03-15,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.5,Clicked,0.18,3/15/2019,2000.0,1684.18,3,NO COUPON,30.0,failed,1.0,1.0,Returned,Chennai,15.0, high ,2.0,Unknown,8.8315
18257,17191.0,M,Chicago,13.0,22966.0,2019-03-15,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,1.0,7.99,6.5,Used,0.18,3/15/2019,2000.0,1684.18,3,NO COUPON,30.0,paid,7.0,1.0,Unknown,Mumbai,25.0,Unknown,4.0, gold ,5.9925
18258,17191.0,M,Chicago,13.0,22986.0,2019-03-15,GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Drinkware,1.0,12.99,6.5,Clicked,0.18,3/15/2019,2000.0,1684.18,3,UNKNOWN,30.0,failed,1.0,5.0,Unknown,Unknown,10.0, high ,4.0,Unknown,11.691
18259,17191.0,M,Chicago,13.0,22986.0,2019-03-15,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,24.99,6.5,Clicked,0.18,3/15/2019,2000.0,1684.18,3,NO COUPON,30.0,,3.0,2.0,Unknown,Mumbai,20.0,Unknown,2.0,Gold,19.992
18260,12763.0,F,California,48.0,21691.0,2019-03-02,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.5,Used,0.18,3/2/2019,4000.0,1258.6,3,SAVE10,30.0,,7.0,5.0, returned ,Unknown,15.0,Low,2.0, gold ,11.0415
18261,14081.0,F,California,49.0,21700.0,2019-03-02,GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Drinkware,8.0,12.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NO_COUPON,30.0,pending,7.0,4.0,Returned,Chennai,5.0, high ,2.0, gold ,12.3405
18262,14081.0,F,California,49.0,21700.0,2019-03-02,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,5.0,19.99,6.5,Not Used,0.18,3/2/2019,4000.0,1258.6,3,NEWUSER,30.0, paid ,7.0,2.0,Unknown,Mumbai,15.0,Low,3.0,Unknown,16.9915
18263,14081.0,F,California,49.0,21700.0,2019-03-02,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Drinkware,3.0,24.99,6.5,Not Used,0.18,3/2/2019,4000.0,1258.6,3,NEWUSER,30.0,,1.0,3.0,Returned, Chennai ,5.0,Medium,2.0,Unknown,23.740499999999997
18264,14081.0,F,California,49.0,21700.0,2019-03-02,GGOEGDHG014499,Google Infuser-Top Water Bottle,Drinkware,15.0,9.99,6.5,Not Used,0.18,3/2/2019,4000.0,1258.6,3,SALE20,30.0,failed,3.0,4.0,Unknown,Mumbai,15.0,High,1.0,Unknown,8.4915
18265,14081.0,F,California,49.0,21700.0,2019-03-02,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,2.0,24.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NO_COUPON,30.0,,3.0,3.175792699173994,Unknown,Mumbai,15.0,Low,3.0,Platinum,21.2415
18266,14081.0,F,California,49.0,21700.0,2019-03-02,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,5.0,8.99,6.5,Used,0.18,3/2/2019,4000.0,1258.6,3,UNKNOWN,30.0,,1.0,3.175792699173994, returned ,Unknown,10.0,Medium,3.0,Silver,8.091000000000001
18267,17965.0,F,Chicago,7.0,21725.0,2019-03-02,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,1.0,18.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NO_COUPON,30.0, paid ,1.0,3.0,Not Returned,Unknown,15.0,Unknown,2.0,Platinum,16.141499999999997
18268,17965.0,F,Chicago,7.0,21726.0,2019-03-02,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,1.0,19.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NO_COUPON,30.0, paid ,3.0,4.0, returned ,Unknown,15.0,High,1.0,Silver,16.9915
18269,17965.0,F,Chicago,7.0,21726.0,2019-03-02,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,20.0,2.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NO COUPON,30.0,paid,3.0,3.175792699173994,Not Returned,Delhi,5.0,Unknown,2.0,Platinum,2.8405
18270,14404.0,M,Chicago,32.0,21735.0,2019-03-02,GGOEGDHB071999,Google 40 oz Insulated Monster Bottle,Drinkware,1.0,33.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NO COUPON,30.0,,2.0,1.0,Returned, Chennai ,25.0,Medium,3.0, gold ,25.4925
18271,14404.0,M,Chicago,32.0,21744.0,2019-03-02,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1.0,8.99,6.5,Not Used,0.18,3/2/2019,4000.0,1258.6,3,SALE20,30.0,,3.0,2.0,Not Returned,Unknown,15.0,High,2.0,Unknown,7.6415
18272,13174.0,M,Chicago,25.0,21754.0,2019-03-02,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,1.0,7.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,NEWUSER,30.0,pending,7.0,3.175792699173994,Unknown,Delhi,15.0,Unknown,3.0, gold ,6.7915
18273,13174.0,M,Chicago,25.0,21771.0,2019-03-02,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,2.0,23.99,6.5,Not Used,0.18,3/2/2019,4000.0,1258.6,3,NO COUPON,30.0,failed,3.0,1.0, returned , Chennai ,15.0,Unknown,2.0, gold ,20.391499999999997
18274,13174.0,M,Chicago,25.0,21771.0,2019-03-02,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,2.0,23.99,6.5,Clicked,0.18,3/2/2019,4000.0,1258.6,3,SAVE10,30.0,,5.0,5.0,Returned,Unknown,15.0,High,2.0,Platinum,20.391499999999997
18275,13174.0,M,Chicago,25.0,21797.0,2019-03-03,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,2.0,23.99,6.5,Clicked,0.18,3/3/2019,4000.0,2066.29,3,SALE20,30.0,pending,5.0,3.175792699173994, returned ,Mumbai,15.0, high ,1.0,Silver,20.391499999999997
18276,13174.0,M,Chicago,25.0,21797.0,2019-03-03,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,2.0,23.99,6.5,Not Used,0.18,3/3/2019,4000.0,2066.29,3,SALE20,30.0,,3.0,3.175792699173994, returned ,Chennai,15.0,Unknown,1.0,Gold,20.391499999999997
18277,13174.0,M,Chicago,25.0,21797.0,2019-03-03,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2.0,7.99,6.5,Used,0.18,3/3/2019,4000.0,2066.29,3,UNKNOWN,30.0,,3.0,3.0,Unknown,Unknown,15.0,Unknown,2.0, gold ,6.7915
18278,13174.0,M,Chicago,25.0,21817.0,2019-03-03,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,75.0,2.39,50.74,Used,0.18,3/3/2019,4000.0,2066.29,3,SALE20,30.0,paid,3.0,3.175792699173994, returned ,Unknown,15.0,High,2.0,Unknown,2.0315
18279,13174.0,M,Chicago,25.0,21817.0,2019-03-03,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,75.0,2.39,50.74,Clicked,0.18,3/3/2019,4000.0,2066.29,3,NEWUSER,30.0,failed,3.0,3.175792699173994,Returned,Unknown,25.0, high ,1.0, gold ,1.7925
